,id,proj_name,proj_sector,state,district,outlay,spent,mode,year,cin,company_name
541,23,Restoration of Primary Health Centre at Penugollu,"Poverty, Eradicating Hunger, Malnutrition",Andhra Pradesh,NEC/ Not mentioned,"9,800,000.00","1,000,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
542,24,Swachh Bharat - Swachh Vidyalaya Sanitation Block including maintenance cost,"Poverty, Eradicating Hunger, Malnutrition",Bihar,NEC/ Not mentioned,"115,400,000.00","64,600,000.00",Directly,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
543,25,Swachh Bharat - Swachh Vidyalaya Sanitation Block including maintenance cost,"Poverty, Eradicating Hunger, Malnutrition",Chhattisgarh,NEC/ Not mentioned,"146,500,000.00","35,800,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
544,26,Health Camps for tribals in Bastar,"Poverty, Eradicating Hunger, Malnutrition",Chhattisgarh,NEC/ Not mentioned,"600,000.00","100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
545,27,Economic enhancement through Vocational skilling for women,"Poverty, Eradicating Hunger, Malnutrition",Gujarat,NEC/ Not mentioned,"600,000.00","100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
546,28,Healthcare project for tribal mothers Child,"Poverty, Eradicating Hunger, Malnutrition",Karnataka,NEC/ Not mentioned,"2,100,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
547,29,Healthcare through fully equipped Ambulances,"Poverty, Eradicating Hunger, Malnutrition",Kerala,NEC/ Not mentioned,"3,800,000.00","3,800,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
548,30,Healthcare facilities in Homeopathy Hospital Thiruvaniyoor,"Poverty, Eradicating Hunger, Malnutrition",Kerala,NEC/ Not mentioned,"3,200,000.00","1,900,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
549,31,Dispensary in Kozhikode,"Poverty, Eradicating Hunger, Malnutrition",Kerala,NEC/ Not mentioned,"3,700,000.00","1,000,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
550,32,Swachh Bharat - Swachh Vidyalaya Sanitation Block including maintenance cost,"Poverty, Eradicating Hunger, Malnutrition",Madhya Pradesh,NEC/ Not mentioned,"206,000,000.00","30,400,000.00",Directly,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
551,33,Health insurance for Fishermen & spouses,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"1,200,000.00","1,200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
552,34,Supporting medical camps in 5 locations,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"3,700,000.00","1,200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
553,35,Establishing 5 school libraries in Govt. Municipal schools,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"1,100,000.00","500,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
554,36,Project Aarogya - Medical Camps in Mahul &Washala;,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"400,000.00","300,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
555,37,Homeopathy clinic providing services to the Mahul community,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
556,38,Awareness on cleanliness/hygiene/ sanitation/solid waste management,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
557,39,Aptitude Test & Career Guidance programs for students at Mahul,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"200,000.00",0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
558,40,Skill Development project for blind,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"400,000.00",0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
559,41,Support to Mahul needy patients for cataract operations,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
560,42,Swachh Bharat - Swachh Vidyalaya Sanitation Block including maintenance cost,"Poverty, Eradicating Hunger, Malnutrition",Odisha,NEC/ Not mentioned,"269,500,000.00","95,800,000.00",Directly,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
561,43,Cataract surgeries for tribals,"Poverty, Eradicating Hunger, Malnutrition",Odisha,NEC/ Not mentioned,"1,000,000.00","200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
562,44,Health insurance for DSMs and LPG delivery boys,"Poverty, Eradicating Hunger, Malnutrition",PAN India,NEC/ Not mentioned,"21,100,000.00","9,200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
563,45,Supporting purchase of X-Ray Machine & Charitable dispensary,"Poverty, Eradicating Hunger, Malnutrition",Tamil Nadu,NEC/ Not mentioned,"2,200,000.00","1,600,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
564,46,Health camps for rural underprivileged,"Poverty, Eradicating Hunger, Malnutrition",Tamil Nadu,NEC/ Not mentioned,"3,300,000.00","700,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
565,47,Swachh Bharat Awareness in villages,"Poverty, Eradicating Hunger, Malnutrition",Tamil Nadu,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
566,48,Swachh Bharat - Swachh Vidyalaya Sanitation Block including maintenance cost,"Poverty, Eradicating Hunger, Malnutrition",Telangana,NEC/ Not mentioned,"121,900,000.00","80,200,000.00",Directly,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
567,49,Healthcare & Hygiene for women,"Poverty, Eradicating Hunger, Malnutrition",Uttar Pradesh,NEC/ Not mentioned,"600,000.00","500,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
568,50,Swachh Bharat - Swachh Vidyalaya Sanitation Block including maintenance cost,"Poverty, Eradicating Hunger, Malnutrition",West Bengal,NEC/ Not mentioned,"101,400,000.00","30,500,000.00",Directly,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
569,51,Placement linked Vocational skilling of unemployed youth in Telangana & AP,Vocational Skills,Andhra Pradesh,NEC/ Not mentioned,"19,600,000.00","6,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
570,52,20 libraries in government schools,Education,Delhi,NEC/ Not mentioned,"4,100,000.00","300,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
571,53,Training - CSR Officers,Special Education,Delhi,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
572,54,Science education - Solur Ramanagar Project,Education,Karnataka,NEC/ Not mentioned,"12,900,000.00","3,300,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
573,55,"Computer education, setting up a library & reading room for children/youth",Education,Karnataka,NEC/ Not mentioned,"1,200,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
574,56,Infrastructure assistance,Livelihood Enhancement Projects,Karnataka,NEC/ Not mentioned,"3,000,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
575,57,Ekalvidyalaya One teacher schools for primary education of tribals,Education,Kerala,NEC/ Not mentioned,"4,000,000.00","2,500,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
576,58,Jyothi Education Project-providing professional education to the underprivileged,Education,Kerala,NEC/ Not mentioned,"2,400,000.00","2,400,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
577,59,Rehabilitative teaching and home based rehabilitation therapy to differently abled children,Education,Kerala,NEC/ Not mentioned,"5,100,000.00","1,900,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
578,60,Civic Education Project,Education,Kerala,NEC/ Not mentioned,"2,100,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
579,61,Vidyadeepthi project- Setting up language lab in schools,Education,Kerala,NEC/ Not mentioned,"1,100,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
580,62,Velicham Education Project -preparing for higher education,Education,Kerala,NEC/ Not mentioned,"1,000,000.00","1,000,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
581,63,"Units for Personality Development, English & counselling (CEEP)",Education,Kerala,NEC/ Not mentioned,"3,300,000.00","800,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
582,64,Placement linked vocational training for unemployed youth near Kochi refinery,Vocational Skills,Kerala,NEC/ Not mentioned,"18,000,000.00","1,800,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
583,65,Akshar -Read India project in Nandurbar & Sagar,Education,Maharashtra,NEC/ Not mentioned,"93,500,000.00","25,200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
584,66,"Computer Assisted Learning (CAL) (Mumbai, Jaipur & Solapur)",Education,Maharashtra,NEC/ Not mentioned,"47,900,000.00","15,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
585,67,Computer Assisted Learning (CAL) Uran Lucknow,Education,Maharashtra,NEC/ Not mentioned,"39,100,000.00","8,900,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
586,68,BPC KOHINOOR educational scholarship to meritorious but economically deserving students,Education,Maharashtra,NEC/ Not mentioned,"9,600,000.00","3,100,000.00",Directly,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
587,69,Skill Development for autistic students,Education,Maharashtra,NEC/ Not mentioned,"4,700,000.00","1,300,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
588,70,Science education -Mumbai,Education,Maharashtra,NEC/ Not mentioned,"2,100,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
589,71,Secondary Education project to help academically weak students,Education,Maharashtra,NEC/ Not mentioned,"3,000,000.00","1,000,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
590,72,Teacher training in Universal active Maths,Education,Maharashtra,NEC/ Not mentioned,"2,700,000.00","800,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
591,73,Computer Assisted Learning (CAL) for Mahul students,Education,Maharashtra,NEC/ Not mentioned,"4,300,000.00","700,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
592,74,Saksham - Primary Teacher training 14-15,Education,Maharashtra,NEC/ Not mentioned,"2,900,000.00","500,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
593,75,Saksham - Teacher & School Leader Training Project (Primary & Upper Primary)15-16,Education,Maharashtra,NEC/ Not mentioned,"3,900,000.00","500,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
594,76,Career Counselling,Education,Maharashtra,NEC/ Not mentioned,"600,000.00","400,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
595,77,Education programs therapeutic rehabilitation for the differently abled,Education,Maharashtra,NEC/ Not mentioned,"800,000.00","100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
596,78,Saksham Upper primary Teacher Training 14-15,Education,Maharashtra,NEC/ Not mentioned,"2,300,000.00",0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
597,79,Support for Driving course for unemployed youth,Education,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
598,80,Bharat Connect program for introducing CSR to management trainees,Special Education,Maharashtra,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
599,81,International Conference on The Political Economy of Water: a Social Work Response,Special Education,Maharashtra,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
600,82,Utkarsh Classes & Vocational Skiling,Vocational Skills,Maharashtra,NEC/ Not mentioned,"10,700,000.00","4,000,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
601,83,Skill Development for Persons with disabilities,Vocational Skills,Maharashtra,NEC/ Not mentioned,"2,200,000.00","800,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
602,84,Vocational skilling for blind,Vocational Skills,Maharashtra,NEC/ Not mentioned,"2,100,000.00","200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
603,85,Vocational skilling & employment for disabled youth for wax and candle making project,Vocational Skills,Maharashtra,NEC/ Not mentioned,"500,000.00",0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
604,86,Quality education for tribal students,Education,Odisha,NEC/ Not mentioned,"3,600,000.00","2,200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
605,87,Akshar - Read India project in Jaipur & Dausa,Education,Rajasthan,NEC/ Not mentioned,"27,600,000.00","13,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
606,88,Supporting diploma in automobile & computer engineering for underprivileged,Education,Tamil Nadu,NEC/ Not mentioned,"9,500,000.00","3,200,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
607,89,Improve quality of education in 14 rural Govt. schools,Education,Tamil Nadu,NEC/ Not mentioned,"3,500,000.00","2,500,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
608,90,Placement linked Training for unemployed women & youth as caregivers,Education,Uttar Pradesh,NEC/ Not mentioned,"2,500,000.00","1,100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
609,91,Vocationally skilling rural women in zartiozi work,Vocational Skills,Uttar Pradesh,NEC/ Not mentioned,"2,400,000.00","100,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
610,92,Skill Development project for persons with disabilities,Vocational Skills,West Bengal,NEC/ Not mentioned,"4,800,000.00","1,700,000.00",Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
611,93,Case Study submission for award,Special Education,Delhi,New Delhi,0,0,Other Implementing Agency,2015-16,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
612,1,NEC/ Not mentioned,NEC/ Not mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
613,2,Travelling/Miscellaneous/Admin expenses,Vocational Skills,PAN India,NEC/ Not mentioned,0,"1,300,000.00",Other Implementing Agency,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
614,3,"Bharat Connect, Volunteering Initiatives & other capacity building activities",Vocational Skills,Maharashtra,NEC/ Not mentioned,0,"1,000,000.00",Directly,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
615,4,Angul Panchamahal Potable Water Scheme,Rural Development Projects,Punjab,NEC/ Not mentioned,"1,000,000.00","1,000,000.00",Directly,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
616,5,"Water supply from tank near HPCL depot & Amarnath Basti, Rourkela",Rural Development Projects,Odisha,NEC/ Not mentioned,"5,000,000.00","3,300,000.00",Directly,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
617,6,Repair of Balwadi-Raichi wadi at Washala,Rural Development Projects,Maharashtra,NEC/ Not mentioned,"300,000.00","300,000.00",Directly,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
618,7,Street Lighting Project - Chalakudy,Rural Development Projects,Kerala,NEC/ Not mentioned,"4,900,000.00","4,900,000.00",Other Implementing Agency,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
619,8,Livelihood Enhancement Project in Cheepumkal,Rural Development Projects,Kerala,NEC/ Not mentioned,"1,100,000.00","300,000.00",Other Implementing Agency,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
620,9,Health insurance for Fishermen & spouses,"Poverty, Eradicating Hunger, Malnutrition",Maharashtra,NEC/ Not mentioned,"2,500,000.00","2,200,000.00",Other Implementing Agency,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
621,10,Kunnathunadu Gramaprabha Rural Lighting Project,Rural Development Projects,Kerala,NEC/ Not mentioned,"2,500,000.00","2,500,000.00",Other Implementing Agency,2016-17,L23220MH1952GOI008931,BHARAT PETROLEUM CORPN. LTD.
